ID,cell_i
d9fb1038-bba0-11e8-b2b9-ac1f6b6435d0,40
765_D11_6,22
2fce7e30-bba3-11e8-b2b9-ac1f6b6435d0,9
512999ce-bbc7-11e8-b2bc-ac1f6b6435d0,6
8d2bda4a-bbc2-11e8-b2bb-ac1f6b6435d0,0
1732_G2_8,3
f35fc870-bba5-11e8-b2ba-ac1f6b6435d0,16
208fe06c-bbb7-11e8-b2ba-ac1f6b6435d0,0
8c794caa-bbc1-11e8-b2bb-ac1f6b6435d0,1
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,20
554_H6_1,9
73_D10_2,1
754_C4_3,27
ace87966-bbc1-11e8-b2bb-ac1f6b6435d0,5
bd5a9ef0-bb9e-11e8-b2b9-ac1f6b6435d0,23
1844_C4_32,13
293684b8-bb9f-11e8-b2b9-ac1f6b6435d0,16
1509_A11_5,18
277_D5_1,7
b0c0e0e4-bba0-11e8-b2b9-ac1f6b6435d0,1
74cd2170-bbae-11e8-b2ba-ac1f6b6435d0,18
71_B9_2,10
754_E4_6,12
aa38dd36-bbbd-11e8-b2ba-ac1f6b6435d0,38
1632_A3_13,42
32f3d2e8-bbaf-11e8-b2ba-ac1f6b6435d0,4
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,4
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,21
b12c1c42-bbaf-11e8-b2ba-ac1f6b6435d0,18
267_G2_2,12
1918_G11_14,110
f2699fba-bbb2-11e8-b2ba-ac1f6b6435d0,30
1125_G3_1,9
1694_B1_18,13
1978_B4_1,0
1986_E11_2,19
216_D12_1,4
a9164a74-bbc2-11e8-b2bc-ac1f6b6435d0,1
242_E12_1,5
c4dc83ba-bbc0-11e8-b2bb-ac1f6b6435d0,5
88_C2_2,3
1751_H5_8,15
f93e8932-bba2-11e8-b2b9-ac1f6b6435d0,39
cf3fd112-bba8-11e8-b2ba-ac1f6b6435d0,13
127_F1_2,4
ca11dae0-bb9a-11e8-b2b9-ac1f6b6435d0,5
1413_F9_2,28
1694_B4_8,13
e8e83fec-bba7-11e8-b2ba-ac1f6b6435d0,1
1177_D4_2,11
15_G10_1,1
37cf8638-bbb2-11e8-b2ba-ac1f6b6435d0,26
eeec824a-bbb6-11e8-b2ba-ac1f6b6435d0,25
537773e0-bbb3-11e8-b2ba-ac1f6b6435d0,8
1287_G1_6,6
628_A2_1,20
272_F9_2,14
1788_D1_29,0
5b460ba8-bbc3-11e8-b2bc-ac1f6b6435d0,22
8c426f0a-bba8-11e8-b2ba-ac1f6b6435d0,0
1916_B8_9,31
918_B3_2,11
bd5a9ef0-bb9e-11e8-b2b9-ac1f6b6435d0,16
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,29
ced9b24a-bbc3-11e8-b2bc-ac1f6b6435d0,13
1001_H8_1,15
508_F10_2,12
f3a05748-bbc6-11e8-b2bc-ac1f6b6435d0,10
13669cc6-bbaa-11e8-b2ba-ac1f6b6435d0,22
1642_G7_34,3
722f87f2-bbbb-11e8-b2ba-ac1f6b6435d0,0
898964c6-bbc6-11e8-b2bc-ac1f6b6435d0,11
126_E2_1,1
999626c2-bbaa-11e8-b2ba-ac1f6b6435d0,9
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,10
1957_G7_28,7
477_A9_2,5
827_F8_2,4
7cd2c4be-bbb9-11e8-b2ba-ac1f6b6435d0,2
1576_F9_1,10
1623_B1_2,8
580be896-bbb3-11e8-b2ba-ac1f6b6435d0,18
58d4713c-bbac-11e8-b2ba-ac1f6b6435d0,32
621_E10_2,2
99_G6_2,6
eae6c554-bbb9-11e8-b2ba-ac1f6b6435d0,3
882_C4_2,21
efbb2ef6-bba2-11e8-b2b9-ac1f6b6435d0,7
34_H2_2,5
21f12f04-bbc3-11e8-b2bc-ac1f6b6435d0,25
67610462-bba8-11e8-b2ba-ac1f6b6435d0,3
f1b7f07c-bbb1-11e8-b2ba-ac1f6b6435d0,12
f034433a-bba8-11e8-b2ba-ac1f6b6435d0,13
15a2aa9c-bbbf-11e8-b2ba-ac1f6b6435d0,18
461_H6_3,1
221_H3_2,36
992_H8_1,17
1918_B2_18,70
af1cbcc4-bba8-11e8-b2ba-ac1f6b6435d0,21
d06b49f4-bbbc-11e8-b2ba-ac1f6b6435d0,1
1610_A2_6,13
f3ab1db0-bbab-11e8-b2ba-ac1f6b6435d0,7
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,6
8d2bda4a-bbc2-11e8-b2bb-ac1f6b6435d0,18
992_A11_2,19
627_B11_2,11
29f80b3a-bbb1-11e8-b2ba-ac1f6b6435d0,14
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,37
1751_B3_18,28
615_E10_1,11
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,2
1973_F1_19,81
970_F1_2,5
267_G2_1,2
daeffe2a-bbac-11e8-b2ba-ac1f6b6435d0,20
dd6ce640-bba2-11e8-b2b9-ac1f6b6435d0,13
f0c2371c-bbb7-11e8-b2ba-ac1f6b6435d0,15
1789_A1_28,12
847_G12_3,0
395_H5_2,12
13669cc6-bbaa-11e8-b2ba-ac1f6b6435d0,31
2f343b58-bbc2-11e8-b2bb-ac1f6b6435d0,12
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,18
933c0b5e-bbad-11e8-b2ba-ac1f6b6435d0,0
497d4050-bbbc-11e8-b2ba-ac1f6b6435d0,14
1636_H1_13,24
1788_B11_5,11
bd8dd354-bbb9-11e8-b2ba-ac1f6b6435d0,1
da5e6e2a-bbab-11e8-b2ba-ac1f6b6435d0,3
dc9725f0-bbbb-11e8-b2ba-ac1f6b6435d0,19
4382483a-bba8-11e8-b2ba-ac1f6b6435d0,6
1788_F1_5,34
ce35516e-bbc8-11e8-b2bc-ac1f6b6435d0,4
3e6f0080-bba9-11e8-b2ba-ac1f6b6435d0,8
1789_B8_13,15
b22a3178-bbba-11e8-b2ba-ac1f6b6435d0,3
1694_B1_18,27
1789_F2_22,10
270_G3_1,9
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,33
5622e250-bbc7-11e8-b2bc-ac1f6b6435d0,8
882_C4_2,18
a9164a74-bbc2-11e8-b2bc-ac1f6b6435d0,19
1891_N3_24,26
545_D11_1,14
b24edf8e-bbc7-11e8-b2bc-ac1f6b6435d0,1
759_B3_2,10
a143f872-bba5-11e8-b2ba-ac1f6b6435d0,14
49fe29f8-bbb3-11e8-b2ba-ac1f6b6435d0,11
1310_A9_2,12
1729_B10_2,2
a4ed96b4-bbc7-11e8-b2bc-ac1f6b6435d0,15
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,1
c0336192-bbc2-11e8-b2bc-ac1f6b6435d0,11
5aa6a33a-bbad-11e8-b2ba-ac1f6b6435d0,25
620f8d54-bb9d-11e8-b2b9-ac1f6b6435d0,13
bfe135e4-bb9e-11e8-b2b9-ac1f6b6435d0,16
effcbd22-bbb0-11e8-b2ba-ac1f6b6435d0,29
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,39
1576_B7_2,6
ae54b7fa-bbb8-11e8-b2ba-ac1f6b6435d0,39
1737_E8_2,20
3e632254-bbba-11e8-b2ba-ac1f6b6435d0,14
fc744490-bbb9-11e8-b2ba-ac1f6b6435d0,10
6572a6fe-bbb4-11e8-b2ba-ac1f6b6435d0,6
1475_C8_4,15
74cd2170-bbae-11e8-b2ba-ac1f6b6435d0,7
1696_G1_1,5
1752_B4_13,20
403b86d0-bb9b-11e8-b2b9-ac1f6b6435d0,11
43665860-bbbb-11e8-b2ba-ac1f6b6435d0,3
1769_D3_18,40
1720_H5_3,12
1789_E10_1,22
530_E12_1,4
83b0d66e-bb9a-11e8-b2b9-ac1f6b6435d0,8
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,30
1767_A8_30,46
553_C9_2,0
ce35516e-bbc8-11e8-b2bc-ac1f6b6435d0,11
1789_B8_13,6
621_E10_2,12
3d9d96e2-bbc9-11e8-b2bc-ac1f6b6435d0,3
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,7
882_C4_2,27
7625dd98-bba2-11e8-b2b9-ac1f6b6435d0,12
7fb6fd30-bba0-11e8-b2b9-ac1f6b6435d0,11
6e549af6-bbba-11e8-b2ba-ac1f6b6435d0,4
c6304618-bbaf-11e8-b2ba-ac1f6b6435d0,8
b6a469d8-bbad-11e8-b2ba-ac1f6b6435d0,5
1789_C8_17,12
b752ff86-bba6-11e8-b2ba-ac1f6b6435d0,4
ea973356-bb99-11e8-b2b9-ac1f6b6435d0,1
121_E5_1,3
641_E2_1,12
6ed1f8d2-bbc6-11e8-b2bc-ac1f6b6435d0,14
e6a922a6-bbb0-11e8-b2ba-ac1f6b6435d0,19
364_A10_4,6
1709_H6_13,0
6b8b8dba-bbb6-11e8-b2ba-ac1f6b6435d0,2
1893_D13_7,15
1918_B1_2,27
1918_F8_3,31
1942_G2_4,45
58a88bb8-bba6-11e8-b2ba-ac1f6b6435d0,15
523_G11_2,2
1916_H6_11,18
1198_A12_1,3
248_D10_2,10
5890b424-bbbb-11e8-b2ba-ac1f6b6435d0,0
3b708c12-bbc9-11e8-b2bc-ac1f6b6435d0,7
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,8
e8c2ef38-bba4-11e8-b2ba-ac1f6b6435d0,3
b3a6e510-bbb9-11e8-b2ba-ac1f6b6435d0,2
1609_C1_2,0
35a4f9f4-bbaa-11e8-b2ba-ac1f6b6435d0,33
ab9af770-bbc4-11e8-b2bc-ac1f6b6435d0,29
d87b86ac-bbbe-11e8-b2ba-ac1f6b6435d0,7
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,41
1978_B4_3,7
859_C8_4,10
2cf80272-bba2-11e8-b2b9-ac1f6b6435d0,31
220_A1_1,4
429f618e-bbb0-11e8-b2ba-ac1f6b6435d0,5
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,28
1706_H8_8,20
7625dd98-bba2-11e8-b2b9-ac1f6b6435d0,11
b4fd7e90-bbbb-11e8-b2ba-ac1f6b6435d0,6
1872_D9_14,8
1127_E11_2,2
1850_B1_20,9
1616_A9_2,0
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,12
ea973356-bb99-11e8-b2b9-ac1f6b6435d0,14
1020_G12_4,5
407_H4_2,3
1913_J11_1,13
4180c96a-bbc3-11e8-b2bc-ac1f6b6435d0,15
340_G5_2,14
532_D9_1,11
90ff1994-bba8-11e8-b2ba-ac1f6b6435d0,6
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,3
1898_B10_31,2
49c0c998-bbb6-11e8-b2ba-ac1f6b6435d0,5
1c8fc93a-bbaf-11e8-b2ba-ac1f6b6435d0,17
2e2b9454-bbb8-11e8-b2ba-ac1f6b6435d0,25
539_F5_1,0
7a717fec-bba7-11e8-b2ba-ac1f6b6435d0,16
41346a6e-bbc5-11e8-b2bc-ac1f6b6435d0,17
2191a780-bbbb-11e8-b2ba-ac1f6b6435d0,1
0866aeaa-bbba-11e8-b2ba-ac1f6b6435d0,28
1681_A9_3,1
1732_D12_3,12
1898_B6_26,12
1973_F1_19,74
420_D5_2,21
2ef606e2-bbb5-11e8-b2ba-ac1f6b6435d0,7
1789_A1_28,19
082c69de-bbb0-11e8-b2ba-ac1f6b6435d0,14
1708_A1_3,12
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,0
1736_F10_19,2
9736deca-bba6-11e8-b2ba-ac1f6b6435d0,15
1637_E9_23,43
e021fe98-bbb1-11e8-b2ba-ac1f6b6435d0,2
bc1b8c44-bbc5-11e8-b2bc-ac1f6b6435d0,11
1972_G6_2,7
a59548e2-bb9e-11e8-b2b9-ac1f6b6435d0,3
1715_A1_17,0
b57fb20e-bbaa-11e8-b2ba-ac1f6b6435d0,8
1788_D1_16,7
9dfe9472-bbb1-11e8-b2ba-ac1f6b6435d0,12
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,9
f55e17de-bba6-11e8-b2ba-ac1f6b6435d0,5
5365041c-bbc2-11e8-b2bb-ac1f6b6435d0,11
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,5
b507b0f8-bbb2-11e8-b2ba-ac1f6b6435d0,24
b69186c6-bbba-11e8-b2ba-ac1f6b6435d0,5
ba394ff2-bba6-11e8-b2ba-ac1f6b6435d0,15
83c47476-bba9-11e8-b2ba-ac1f6b6435d0,7
112_H1_2,2
1751_B3_13,5
8d1e07c2-bbb2-11e8-b2ba-ac1f6b6435d0,25
d3d46666-bbc6-11e8-b2bc-ac1f6b6435d0,7
1177_H9_2,7
1712_G4_12,8
07f32ab2-bbbe-11e8-b2ba-ac1f6b6435d0,7
2e2b9454-bbb8-11e8-b2ba-ac1f6b6435d0,18
1871_H6_8,7
423_E10_2,5
272_C10_2,10
1718_H4_18,5
1767_E2_4,49
1916_H6_32,6
5890b424-bbbb-11e8-b2ba-ac1f6b6435d0,14
825766ae-bbc5-11e8-b2bc-ac1f6b6435d0,3
6d90892a-bbb2-11e8-b2ba-ac1f6b6435d0,23
1760_E7_17,14
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,0
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,1
168f29ca-bbbb-11e8-b2ba-ac1f6b6435d0,0
1852_C2_16,5
c32e0a1e-bba4-11e8-b2ba-ac1f6b6435d0,9
277_A2_1,14
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,14
6da6fe36-bba2-11e8-b2b9-ac1f6b6435d0,19
f339a1e8-bbc5-11e8-b2bc-ac1f6b6435d0,7
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,9
1918_B1_5,58
34_F9_1,5
aaa27706-bbc6-11e8-b2bc-ac1f6b6435d0,10
9386fbae-bbb8-11e8-b2ba-ac1f6b6435d0,7
497_C9_2,3
40c56db4-bbbe-11e8-b2ba-ac1f6b6435d0,9
1694_B1_18,39
1706_H8_8,6
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,15
078a82dc-bbc8-11e8-b2bc-ac1f6b6435d0,12
1758_C9_4,14
510_E5_1,12
230_H2_2,0
15f59b90-bbc3-11e8-b2bc-ac1f6b6435d0,11
1650_E1_48,36
1898_B10_32,7
e0c7ee08-bbba-11e8-b2ba-ac1f6b6435d0,11
1951_F3_1,9
1954_G5_37,22
1851_C7_26,42
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,0
111_D10_2,11
1916_H6_11,7
9d693b20-bb9d-11e8-b2b9-ac1f6b6435d0,29
c0dfc71e-bbab-11e8-b2ba-ac1f6b6435d0,18
2c1c696e-bbad-11e8-b2ba-ac1f6b6435d0,1
584_B11_1,6
1020_D11_2,21
105_D11_2,7
1751_H5_4,29
1718_H7_19,30
1773_A4_6,3
1841_H2_1,11
1637_D11_8,7
218_D9_1,6
51a31b96-bbb8-11e8-b2ba-ac1f6b6435d0,20
288916a0-bba6-11e8-b2ba-ac1f6b6435d0,11
1898_D1_20,23
281_D8_6,9
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,9
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,26
b012efde-bbc8-11e8-b2bc-ac1f6b6435d0,27
34_F9_1,2
fb8e76fc-bbb6-11e8-b2ba-ac1f6b6435d0,6
1898_E2_18,8
f026cf08-bb9d-11e8-b2b9-ac1f6b6435d0,13
18d6bac4-bbb9-11e8-b2ba-ac1f6b6435d0,11
99723930-bbb2-11e8-b2ba-ac1f6b6435d0,15
d8e42ce2-bbb5-11e8-b2ba-ac1f6b6435d0,3
fc401bd4-bba5-11e8-b2ba-ac1f6b6435d0,18
355f9ea4-bb9b-11e8-b2b9-ac1f6b6435d0,18
b3006a56-bbc7-11e8-b2bc-ac1f6b6435d0,6
0feafc42-bba3-11e8-b2b9-ac1f6b6435d0,14
dcb6f730-bbc6-11e8-b2bc-ac1f6b6435d0,11
1899_C11_21,16
923_C8_1,0
be94f236-bbab-11e8-b2ba-ac1f6b6435d0,10
921_D8_1,11
dfd1a378-bba0-11e8-b2b9-ac1f6b6435d0,6
0abf5bb6-bbb0-11e8-b2ba-ac1f6b6435d0,8
335_A11_4,18
1494_H2_2,12
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,12
b0315dc4-bbc4-11e8-b2bc-ac1f6b6435d0,26
1281_F6_1,12
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,22
535_C11_2,3
552_H1_2,4
586ff69e-bbc5-11e8-b2bc-ac1f6b6435d0,18
7771774c-bb9e-11e8-b2b9-ac1f6b6435d0,10
846_G11_2,5
d8b666c0-bba3-11e8-b2b9-ac1f6b6435d0,21
1912_F5_14,7
71fb96f0-bba6-11e8-b2ba-ac1f6b6435d0,4
e1d0b10c-bba3-11e8-b2b9-ac1f6b6435d0,14
1918_E7_30,2
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,27
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,1
581_H3_2,5
e874306e-bbb8-11e8-b2ba-ac1f6b6435d0,4
507_F7_2,16
932_B11_2,5
480_B6_2,5
ac1b3f8e-bbc9-11e8-b2bc-ac1f6b6435d0,12
1788_E4_2,15
6174ec8e-bbbd-11e8-b2ba-ac1f6b6435d0,45
1984_C11_4,45
ae54b7fa-bbb8-11e8-b2ba-ac1f6b6435d0,0
1729_G1_1,20
1149_D9_2,9
535_C2_1,6
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,8
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,15
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,19
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,19
1808_C2_4,19
254_B9_1,4
1947_B10_1,30
1751_B6_13,35
498_B2_1,9
93c26bd4-bbbe-11e8-b2ba-ac1f6b6435d0,30
bcdec732-bbbf-11e8-b2bb-ac1f6b6435d0,16
e757fc90-bbb5-11e8-b2ba-ac1f6b6435d0,4
31ef6d62-bbaa-11e8-b2ba-ac1f6b6435d0,23
1788_E4_21,19
473_B12_3,1
9b09a1de-bbb2-11e8-b2ba-ac1f6b6435d0,22
1788_F1_5,8
99723930-bbb2-11e8-b2ba-ac1f6b6435d0,6
068e6e7a-bba5-11e8-b2ba-ac1f6b6435d0,21
270_F9_2,12
174_H10_2,5
396_E11_1,12
3d9d96e2-bbc9-11e8-b2bc-ac1f6b6435d0,38
552_A7_1,18
584_E10_1,1
1741_E7_18,1
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,2
1918_F6_9,41
1758_B8_4,1
40_A1_1,2
5f7b172e-bbbc-11e8-b2ba-ac1f6b6435d0,13
430_D7_1,2
1374_D1_1,26
1789_F8_28,9
727_B2_1,8
1920affe-bba4-11e8-b2b9-ac1f6b6435d0,17
1718_H7_13,4
1767_A4_10,1
054ec024-bba9-11e8-b2ba-ac1f6b6435d0,7
1692_D1_8,18
1918_G5_25,84
1987_F10_6,2
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,11
1898_B10_32,21
1972_G1_23,37
221_F4_1,3
921b908c-bbc6-11e8-b2bc-ac1f6b6435d0,20
1918_F8_3,34
6597b194-bbb7-11e8-b2ba-ac1f6b6435d0,2
8b2eaf46-bbaa-11e8-b2ba-ac1f6b6435d0,43
199f5e3e-bbbe-11e8-b2ba-ac1f6b6435d0,0
170_A7_2,10
932_H10_2,4
1898_G7_19,25
084e8210-bb9e-11e8-b2b9-ac1f6b6435d0,3
7d5db89c-bbc5-11e8-b2bc-ac1f6b6435d0,14
187a49a4-bb9d-11e8-b2b9-ac1f6b6435d0,27
1632_A3_13,26
454_A7_6,6
7938a0f8-bbc8-11e8-b2bc-ac1f6b6435d0,28
8981f020-bba7-11e8-b2ba-ac1f6b6435d0,21
79_C11_1,14
548b8fbe-bba4-11e8-b2b9-ac1f6b6435d0,1
686f7836-bbba-11e8-b2ba-ac1f6b6435d0,6
75a491ee-bbc4-11e8-b2bc-ac1f6b6435d0,13
de2c65b6-bb9c-11e8-b2b9-ac1f6b6435d0,7
fc9b9d50-bba6-11e8-b2ba-ac1f6b6435d0,28
3d43dce6-bbbb-11e8-b2ba-ac1f6b6435d0,25
fe9d974c-bba2-11e8-b2b9-ac1f6b6435d0,7
1947_B10_1,21
5409d29e-bbb8-11e8-b2ba-ac1f6b6435d0,4
1947_F2_1,23
cd223cf2-bb9f-11e8-b2b9-ac1f6b6435d0,5
31ef6d62-bbaa-11e8-b2ba-ac1f6b6435d0,16
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,6
442_C12_1,16
a86736b0-bbbd-11e8-b2ba-ac1f6b6435d0,0
865_B11_1,53
111_H3_1,1
1300_C5_2,9
291_D3_1,11
1789_A1_31,5
1707_C2_13,20
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,6
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,24
295_G2_2,10
1767_A4_10,8
1650_B2_58,35
44afccc8-bb9e-11e8-b2b9-ac1f6b6435d0,8
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,8
752_E8_2,2
c3d7beb8-bba1-11e8-b2b9-ac1f6b6435d0,30
b545bcc4-bbc9-11e8-b2bc-ac1f6b6435d0,29
22_D5_1,4
1891_C13_7,33
1898_G7_19,30
822_C2_2,26
740_D12_7,7
3c751bfe-bb9d-11e8-b2b9-ac1f6b6435d0,32
44_A6_2,15
98baf6a8-bbc1-11e8-b2bb-ac1f6b6435d0,15
1717_C4_17,7
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,23
476_E6_4,9
fc9b9d50-bba6-11e8-b2ba-ac1f6b6435d0,21
18ff0b94-bbca-11e8-b2bc-ac1f6b6435d0,3
304b1830-bba0-11e8-b2b9-ac1f6b6435d0,23
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,29
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,1
212_D6_2,2
1352_G9_5,4
a3f3b9d6-bba5-11e8-b2ba-ac1f6b6435d0,16
c6e7e66c-bbbc-11e8-b2ba-ac1f6b6435d0,23
1788_E4_21,1
086c31fe-bbc9-11e8-b2bc-ac1f6b6435d0,33
3608aeb4-bb9f-11e8-b2b9-ac1f6b6435d0,12
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,1
979_E12_2,11
fd1befa0-bba6-11e8-b2ba-ac1f6b6435d0,7
1007db5e-bbc7-11e8-b2bc-ac1f6b6435d0,14
a8c2864e-bbb0-11e8-b2ba-ac1f6b6435d0,16
b575b142-bbc7-11e8-b2bc-ac1f6b6435d0,1
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,16
dcb6f730-bbc6-11e8-b2bc-ac1f6b6435d0,30
1318_F9_1,6
acb198ee-bbba-11e8-b2ba-ac1f6b6435d0,11
258_A11_1,9
1271_F2_3,4
537_C9_2,0
6_F3_1,7
1918_F8_28,64
982_C5_1,17
b838c0a8-bbc8-11e8-b2bc-ac1f6b6435d0,11
d1cd7db6-bbb8-11e8-b2ba-ac1f6b6435d0,9
1984_H10_25,12
0e6fb1cc-bbb3-11e8-b2ba-ac1f6b6435d0,2
7906b2ee-bba7-11e8-b2ba-ac1f6b6435d0,18
dda24038-bbb6-11e8-b2ba-ac1f6b6435d0,8
f0fd699e-bba9-11e8-b2ba-ac1f6b6435d0,5
566_C12_1,3
242_B12_1,7
f6f2068a-bba3-11e8-b2b9-ac1f6b6435d0,40
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,28
fcde8c06-bbb4-11e8-b2ba-ac1f6b6435d0,2
92ba3d92-bba1-11e8-b2b9-ac1f6b6435d0,2
0866aeaa-bbba-11e8-b2ba-ac1f6b6435d0,50
408_H4_3,1
997_H1_5,8
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,12
de2c65b6-bb9c-11e8-b2b9-ac1f6b6435d0,21
1517_H5_1,4
1718_B3_18,18
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,21
501_D2_2,3
d88df6ae-bbb2-11e8-b2ba-ac1f6b6435d0,11
85b836e8-bbc5-11e8-b2bc-ac1f6b6435d0,15
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,1
1947_B10_1,11
1769_C9_8,13
1717_B5_18,7
1947_F2_1,9
1947_F2_2,19
221_D11_2,9
30bb178c-bbc5-11e8-b2bc-ac1f6b6435d0,1
1510_C3_1,14
1745_F10_21,7
31ef6d62-bbaa-11e8-b2ba-ac1f6b6435d0,2
ff2a8528-bbb4-11e8-b2ba-ac1f6b6435d0,23
d5b2515e-bbc7-11e8-b2bc-ac1f6b6435d0,24
1007db5e-bbc7-11e8-b2bc-ac1f6b6435d0,5
218_C3_2,5
569_H7_1,5
dcb6f730-bbc6-11e8-b2bc-ac1f6b6435d0,23
1127_E6_2,34
1789_A6_12,8
372_B3_1,1
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,18
bf37952e-bba4-11e8-b2ba-ac1f6b6435d0,24
169_B5_2,5
1717_G11_12,10
1d2bf776-bba3-11e8-b2b9-ac1f6b6435d0,32
1886_E8_1,5
1789_A1_31,11
9db5d858-bbc1-11e8-b2bb-ac1f6b6435d0,4
dcc63312-bba3-11e8-b2b9-ac1f6b6435d0,1
0aed3546-bbb9-11e8-b2ba-ac1f6b6435d0,2
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,23
662438a6-bbb4-11e8-b2ba-ac1f6b6435d0,33
4d02e684-bbb3-11e8-b2ba-ac1f6b6435d0,12
3637492a-bbc4-11e8-b2bc-ac1f6b6435d0,18
60999926-bb9b-11e8-b2b9-ac1f6b6435d0,16
1694_B1_3,2
566_C12_1,4
221_A12_2,1
99e8dc38-bb9f-11e8-b2b9-ac1f6b6435d0,19
1472_A6_2,28
1e38d1e6-bbbe-11e8-b2ba-ac1f6b6435d0,45
40_H9_2,3
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,5
0aeb18f0-bbba-11e8-b2ba-ac1f6b6435d0,7
231_H5_1,2
235_C2_2,4
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,8
1773_E7_6,5
56f44fbe-bbba-11e8-b2ba-ac1f6b6435d0,15
542_G1_2,3
1947_B10_1,2
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,24
1947_F2_2,24
1798_E2_4,27
31ef6d62-bbaa-11e8-b2ba-ac1f6b6435d0,11
1650_G12_38,31
1708_G2_17,0
086c31fe-bbc9-11e8-b2bc-ac1f6b6435d0,55
329_F5_2,22
5e87c020-bba2-11e8-b2b9-ac1f6b6435d0,16
a9ce8884-bba7-11e8-b2ba-ac1f6b6435d0,15
ff2a8528-bbb4-11e8-b2ba-ac1f6b6435d0,16
273_D10_2,2
1914_B4_19,2
75_E4_1,12
90b50b76-bbb0-11e8-b2ba-ac1f6b6435d0,0
1398_C8_2,4
1745_G7_8,16
4172b472-bba2-11e8-b2b9-ac1f6b6435d0,59
1789_A1_31,16
212_D6_1,7
c8759e54-bba1-11e8-b2b9-ac1f6b6435d0,5
7f836864-bb99-11e8-b2b9-ac1f6b6435d0,2
1154_F7_3,6
4202cbde-bbc5-11e8-b2bc-ac1f6b6435d0,5
34d60e58-bbbb-11e8-b2ba-ac1f6b6435d0,12
291_B9_2,11
1702_E2_23,39
1788_F2_17,2
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,23
8d1e07c2-bbb2-11e8-b2ba-ac1f6b6435d0,40
1252_E9_2,4
183_A12_2,3
1bff7588-bbc8-11e8-b2bc-ac1f6b6435d0,16
d1529cd8-bbbb-11e8-b2ba-ac1f6b6435d0,2
1694_B1_3,9
d684e50c-bbc6-11e8-b2bc-ac1f6b6435d0,14
